,symbol,correlation,pvalue
9703,EEF1AKMT1,0.142857143,0.802777778
9704,SCRG1,-0.371428571,0.497222222
9705,SOWAHA,-0.371428571,0.497222222
9706,LIPH,0.142857143,0.802777778
9707,CDCP2,-0.371428571,0.497222222
9708,C3orf38,-0.371428571,0.497222222
9709,N6AMT1,-0.371428571,0.497222222
9710,KCNMB2,-0.371428571,0.497222222
9711,LRRFIP1,0.142857143,0.802777778
9712,CHCHD3,-0.371428571,0.497222222
9713,GAGE6,0.142857143,0.802777778
9714,NCCRP1,0.142857143,0.802777778
9715,DYNC2H1,-0.371428571,0.497222222
9716,KCTD17,-0.371428571,0.497222222
9717,RNA18SN5,0.142857143,0.802777778
9718,CTR9,-0.371428571,0.497222222
9719,BCAR1,0.142857143,0.802777778
9720,DCAKD,0.142857143,0.802777778
9721,PDX1,-0.371428571,0.497222222
9722,RNF144B,0.142857143,0.802777778
9723,SPTBN4,-0.371428571,0.497222222
9724,SPOCD1,0.142857143,0.802777778
9725,GFRA4,-0.371428571,0.497222222
9726,PRELID3B,-0.371428571,0.497222222
9727,NCAPH,0.142857143,0.802777778
9728,PTP4A1,0.142857143,0.802777778
9729,SHFL,0.142857143,0.802777778
9730,ADARB2-AS1,0.142857143,0.802777778
9731,C18orf25,-0.371428571,0.497222222
9732,HOXC8,-0.371428571,0.497222222
9733,GRM2,0.142857143,0.802777778
9734,TCEAL9,0.142857143,0.802777778
9735,PRR5L,0.142857143,0.802777778
9736,NCF1B,-0.371428571,0.497222222
9737,OR8J3,0.142857143,0.802777778
9738,CHD5,0.142857143,0.802777778
9739,ANAPC1P2,0.142857143,0.802777778
9740,FAT3,-0.371428571,0.497222222
9741,STMN1,-0.371428571,0.497222222
9742,EVX2,0.142857143,0.802777778
9743,SHTN1,0.142857143,0.802777778
9744,CCDC122,0.142857143,0.802777778
9745,TBL1XR1,-0.371428571,0.497222222
9746,CORO2A,-0.371428571,0.497222222
9747,IL1RL2,-0.371428571,0.497222222
9748,FBXL18,0.142857143,0.802777778
9749,KCNJ13,0.142857143,0.802777778
9750,ZNF366,0.142857143,0.802777778
9751,ACBD5,0.142857143,0.802777778
9752,LTB,0.142857143,0.802777778
9753,PI4K2A,-0.371428571,0.497222222
9754,ADGRL2,-0.371428571,0.497222222
9755,UTS2,-0.371428571,0.497222222
9756,MCM3AP,0.142857143,0.802777778
9757,ADGRG4,0.142857143,0.802777778
9758,USHBP1,0.142857143,0.802777778
9759,GMIP,0.142857143,0.802777778
9760,C2orf78,-0.371428571,0.497222222
9761,SF1,0.142857143,0.802777778
9762,CEACAM20,-0.371428571,0.497222222
9763,SESN1,0.142857143,0.802777778
9764,HYAL2,0.142857143,0.802777778
9765,NR4A3,0.142857143,0.802777778
9766,WDR41,0.142857143,0.802777778
9767,MIR342,0.142857143,0.802777778
9768,ZG16,0.142857143,0.802777778
9769,UFL1,-0.371428571,0.497222222
9770,CYP11B2,0.142857143,0.802777778
9771,APBB1,-0.371428571,0.497222222
9772,KCNH6,0.142857143,0.802777778
9773,RAET1L,-0.371428571,0.497222222
9774,FAM83F,-0.371428571,0.497222222
9775,CFH,0.142857143,0.802777778
9776,KIF4B,0.142857143,0.802777778
9777,VSTM2B-DT,0.142857143,0.802777778
9778,TTLL5,0.142857143,0.802777778
9779,JMY,-0.371428571,0.497222222
9780,RXFP3,-0.371428571,0.497222222
9781,TCAF1,0.142857143,0.802777778
9782,CSRNP3,0.142857143,0.802777778
9783,LRRC46,-0.371428571,0.497222222
9784,HNRNPUL2,-0.371428571,0.497222222
9785,TTPA,0.142857143,0.802777778
9786,ZNF311,0.142857143,0.802777778
9787,SDHC,0.142857143,0.802777778
9788,OR10H5,-0.371428571,0.497222222
9789,SEMA6D,-0.371428571,0.497222222
9790,SNX29P1,0.142857143,0.802777778
9791,NCOA1,-0.371428571,0.497222222
9792,OR2M4,0.142857143,0.802777778
9793,RAMP2,-0.371428571,0.497222222
9794,TENM1,-0.371428571,0.497222222
9795,HEG1,0.142857143,0.802777778
9796,RAB7A,-0.371428571,0.497222222
9797,DOK5,-0.371428571,0.497222222
9798,RCN1,0.142857143,0.802777778
9799,LOC100130987,0.142857143,0.802777778
9800,HELT,-0.371428571,0.497222222
9801,PTPN23,-0.371428571,0.497222222
9802,MIR548A2,0.142857143,0.802777778
9803,TMEM251,-0.371428571,0.497222222
9804,KDM5B,-0.371428571,0.497222222
9805,LINC01597,0.142857143,0.802777778
9806,SLC25A3P1,-0.371428571,0.497222222
9807,NME9,0.142857143,0.802777778
9808,ATP5F1EP2,-0.371428571,0.497222222
9809,MEFV,0.142857143,0.802777778
9810,LOC643201,0.142857143,0.802777778
9811,HAUS1,0.142857143,0.802777778
9812,ZNF473,0.142857143,0.802777778
9813,ZNF814,-0.371428571,0.497222222
9814,DYNLRB1,-0.371428571,0.497222222
9815,GRIN2D,-0.371428571,0.497222222
9816,AADACP1,-0.371428571,0.497222222
9817,DUSP19,0.142857143,0.802777778
9818,AGXT,0.142857143,0.802777778
9819,ANK2,-0.371428571,0.497222222
9820,HUS1B,0.142857143,0.802777778
9821,KRT83,-0.371428571,0.497222222
9822,ZNF726,0.142857143,0.802777778
9823,TNFSF11,0.142857143,0.802777778
9824,FAAP100,0.142857143,0.802777778
9825,NR1H4,-0.371428571,0.497222222
9826,ANKS3,0.142857143,0.802777778
9827,COPS7A,-0.371428571,0.497222222
9828,OTOP2,-0.371428571,0.497222222
9829,SLC9A5,0.142857143,0.802777778
9830,RIPOR2,-0.371428571,0.497222222
9831,LINC00518,-0.371428571,0.497222222
9832,BTLA,-0.371428571,0.497222222
9833,MAP3K8,0.142857143,0.802777778
9834,TMED7,-0.371428571,0.497222222
9835,KREMEN2,0.142857143,0.802777778
9836,ANXA10,-0.371428571,0.497222222
9837,NBAT1,0.142857143,0.802777778
9838,CD247,0.142857143,0.802777778
9839,CCR7,0.142857143,0.802777778
9840,SH3BGRL,-0.371428571,0.497222222
9841,TENM2,-0.371428571,0.497222222
9842,PALS2,0.142857143,0.802777778
9843,MTM1,-0.371428571,0.497222222
9844,FNDC5,-0.371428571,0.497222222
9845,ZNF668,0.142857143,0.802777778
9846,RANGAP1,0.142857143,0.802777778
9847,PRY,-0.371428571,0.497222222
9848,HMMR,-0.371428571,0.497222222
9849,TMEM178B,-0.371428571,0.497222222
9850,USP2,-0.371428571,0.497222222
9851,MEX3B,-0.371428571,0.497222222
9852,SLC2A14,-0.371428571,0.497222222
9853,MIR450A2,0.142857143,0.802777778
9854,ESPNP,0.142857143,0.802777778
9855,GRIK1-AS1,0.142857143,0.802777778
9856,PDE1A,-0.371428571,0.497222222
9857,SPATA41,0.142857143,0.802777778
9858,SNHG12,0.142857143,0.802777778
9859,C19orf84,-0.371428571,0.497222222
9860,EPB41L5,0.142857143,0.802777778
9861,SCT,0.142857143,0.802777778
9862,PODXL2,-0.371428571,0.497222222
9863,KLK2,0.142857143,0.802777778
9864,LINC02245,0.142857143,0.802777778
9865,KDM7A,0.142857143,0.802777778
9866,SPRY3,0.142857143,0.802777778
9867,LINC00885,0.142857143,0.802777778
9868,EDNRB,-0.371428571,0.497222222
9869,ERAP1,-0.371428571,0.497222222
9870,LIPC,-0.371428571,0.497222222
9871,PWP2,0.142857143,0.802777778
9872,USP32,0.142857143,0.802777778
9873,NKAPL,0.142857143,0.802777778
9874,LRRC10,-0.371428571,0.497222222
9875,OTUB2,0.142857143,0.802777778
9876,CNKSR2,-0.371428571,0.497222222
9877,PAIP2B,0.142857143,0.802777778
9878,CHKB-DT,-0.371428571,0.497222222
9879,ATAD3B,0.142857143,0.802777778
9880,ZIC1,0.142857143,0.802777778
9881,CFAP298,-0.371428571,0.497222222
9882,PRR19,-0.371428571,0.497222222
9883,ZNF558,0.142857143,0.802777778
9884,PCBP3-AS1,0.142857143,0.802777778
9885,PTGIS,-0.371428571,0.497222222
9886,NECTIN3,0.142857143,0.802777778
9887,MIR598,0.142857143,0.802777778
9888,NKG7,0.142857143,0.802777778
9889,WDCP,0.142857143,0.802777778
9890,FAM221B,-0.371428571,0.497222222
9891,PRDM8,-0.371428571,0.497222222
9892,MYO1G,0.142857143,0.802777778
9893,MIR454,0.142857143,0.802777778
9894,ACBD7,0.142857143,0.802777778
9895,CGGBP1,-0.371428571,0.497222222
9896,OR2M7,-0.371428571,0.497222222
9897,TJP3,0.142857143,0.802777778
9898,CIAO3,0.142857143,0.802777778
9899,ABCC13,0.142857143,0.802777778
9900,CBX4,-0.371428571,0.497222222
9901,TTR,0.142857143,0.802777778
9902,RPL41,-0.371428571,0.497222222
9903,NEUROD4,0.142857143,0.802777778
9904,PLD1,0.142857143,0.802777778
9905,CFC1B,0.142857143,0.802777778
9906,MIR889,0.142857143,0.802777778
9907,CYP2C19,-0.371428571,0.497222222
9908,DOK4,0.142857143,0.802777778
9909,LRIG3,0.142857143,0.802777778
9910,RNF214,-0.371428571,0.497222222
9911,ALKBH3,-0.371428571,0.497222222
9912,NME6,0.142857143,0.802777778
9913,TMEM154,0.142857143,0.802777778
9914,TMC2,0.142857143,0.802777778
9915,PDE8B,0.142857143,0.802777778
9916,FGB,0.142857143,0.802777778
9917,MIR98,0.142857143,0.802777778
9918,CTNNB1,-0.371428571,0.497222222
9919,RHOBTB3,0.142857143,0.802777778
9920,ACMSD,0.142857143,0.802777778
9921,LAMB4,0.142857143,0.802777778
9922,SFTA2,-0.371428571,0.497222222
9923,H3C6,0.142857143,0.802777778
9924,CD28,0.142857143,0.802777778
9925,MLX,-0.371428571,0.497222222
9926,C20orf173,0.142857143,0.802777778
9927,ARRDC3-AS1,0.142857143,0.802777778
9928,LINC00312,-0.371428571,0.497222222
9929,ABCC6P1,0.142857143,0.802777778
9930,CCDC78,-0.371428571,0.497222222
9931,DIPK1C,0.142857143,0.802777778
9932,LINC01816,-0.371428571,0.497222222
9933,SSR4,0.142857143,0.802777778
9934,OR6N2,-0.371428571,0.497222222
9935,SCN7A,-0.371428571,0.497222222
9936,SCN1A,0.142857143,0.802777778
9937,PGBD3,-0.371428571,0.497222222
9938,MYO1C,0.142857143,0.802777778
9939,PPIAP30,-0.371428571,0.497222222
9940,FILIP1L,-0.371428571,0.497222222
9941,SCAF4,0.142857143,0.802777778
9942,TAS2R3,0.142857143,0.802777778
9943,PRLH,-0.371428571,0.497222222
9944,CNOT4,0.142857143,0.802777778
9945,RARG,0.142857143,0.802777778
9946,MEIS3P1,0.142857143,0.802777778
9947,QTRT1,0.142857143,0.802777778
9948,EIF3IP1,0.142857143,0.802777778
9949,CYTH3,0.142857143,0.802777778
9950,KRTAP12-3,-0.371428571,0.497222222
9951,ARL11,0.142857143,0.802777778
9952,CASQ2,0.142857143,0.802777778
9953,SNHG1,0.142857143,0.802777778
9954,SNORA4,-0.371428571,0.497222222
9955,GABPB1-AS1,0.142857143,0.802777778
9956,KCTD1,-0.371428571,0.497222222
9957,HSD3B7,0.142857143,0.802777778
9958,RRP1,0.142857143,0.802777778
9959,LINC00597,0.142857143,0.802777778
9960,ZMAT4,-0.371428571,0.497222222
9961,SMAD5-AS1,-0.371428571,0.497222222
9962,ENTPD8,0.142857143,0.802777778
9963,TFAP2D,-0.371428571,0.497222222
9964,LINC00663,-0.371428571,0.497222222
9965,DNA2,-0.371428571,0.497222222
9966,LINC00892,0.142857143,0.802777778
9967,SPANXN2,0.142857143,0.802777778
9968,ISLR,-0.371428571,0.497222222
9969,AKAP9,0.142857143,0.802777778
9970,CDH9,-0.371428571,0.497222222
9971,CCT6B,-0.371428571,0.497222222
9972,PSENEN,-0.371428571,0.497222222
9973,OTOP3,0.142857143,0.802777778
9974,SAMM50,-0.371428571,0.497222222
9975,NLRX1,0.142857143,0.802777778
9976,TSTD2,-0.371428571,0.497222222
9977,FDX1,-0.371428571,0.497222222
9978,CHAMP1,-0.371428571,0.497222222
9979,TUBB1,0.142857143,0.802777778
9980,NDUFAF7,0.142857143,0.802777778
9981,MAGI3,-0.371428571,0.497222222
9982,NID2,0.142857143,0.802777778
9983,NTRK1,-0.371428571,0.497222222
9984,ABCG8,-0.371428571,0.497222222
9985,LINC00470,-0.371428571,0.497222222
9986,HOXA5,-0.371428571,0.497222222
9987,RABGGTA,-0.371428571,0.497222222
9988,CYP4F24P,0.142857143,0.802777778
9989,FBN2,0.142857143,0.802777778
9990,FAM156A,-0.371428571,0.497222222
9991,TDP2,-0.371428571,0.497222222
9992,PIPSL,-0.371428571,0.497222222
9993,TLK1,-0.371428571,0.497222222
9994,NF1,0.142857143,0.802777778
9995,STARD7,0.142857143,0.802777778
9996,LAD1,0.142857143,0.802777778
9997,TULP1,0.142857143,0.802777778
9998,UBA3,-0.371428571,0.497222222
9999,LINC01501,-0.371428571,0.497222222
10000,PGAP2,0.142857143,0.802777778
10001,PRSS56,0.142857143,0.802777778
10002,TOMM34,-0.371428571,0.497222222
10003,SLC5A2,-0.371428571,0.497222222
10004,CALHM1,-0.371428571,0.497222222
10005,RNF31,0.142857143,0.802777778
10006,LINC02052,0.142857143,0.802777778
10007,OR51E2,0.142857143,0.802777778
10008,ZNF576,-0.371428571,0.497222222
10009,MAST2,0.142857143,0.802777778
10010,CRP,0.142857143,0.802777778
10011,LGSN,0.142857143,0.802777778
10012,SP4,0.142857143,0.802777778
10013,SPDYA,0.142857143,0.802777778
10014,METTL14,0.142857143,0.802777778
10015,RABIF,0.142857143,0.802777778
10016,OR51A7,-0.371428571,0.497222222
10017,LINC02783,0.142857143,0.802777778
10018,ATXN7L3,-0.371428571,0.497222222
10019,H2AC12,0.142857143,0.802777778
10020,HNRNPKP3,0.142857143,0.802777778
10021,LINC00636,-0.371428571,0.497222222
10022,CDKN1C,0.142857143,0.802777778
10023,GPAM,0.142857143,0.802777778
10024,CCNK,0.142857143,0.802777778
10025,OSR1,0.142857143,0.802777778
10026,SCTR,0.142857143,0.802777778
10027,PGA3,-0.371428571,0.497222222
10028,MYH9,0.142857143,0.802777778
10029,LDAH,0.142857143,0.802777778
10030,RHOG,0.142857143,0.802777778
10031,CTSV,0.142857143,0.802777778
10032,BUB1B,0.142857143,0.802777778
10033,PMP2,0.142857143,0.802777778
10034,TULP3,-0.371428571,0.497222222
10035,GOLGA6L5P,-0.371428571,0.497222222
10036,POM121L9P,0.142857143,0.802777778
10037,LINC01096,0.142857143,0.802777778
10038,ELOA2,-0.371428571,0.497222222
10039,ARL5B,0.142857143,0.802777778
10040,BLOC1S4,0.142857143,0.802777778
10041,ZNF700,0.142857143,0.802777778
10042,NANOS3,0.142857143,0.802777778
10043,NEDD1,0.142857143,0.802777778
10044,PLA2G12B,0.142857143,0.802777778
10045,FBXL19,0.142857143,0.802777778
10046,RNF125,0.142857143,0.802777778
10047,EDEM1,-0.371428571,0.497222222
10048,HSD17B6,-0.371428571,0.497222222
10049,FAM90A25P,0.142857143,0.802777778
10050,OR5M10,-0.371428571,0.497222222
10051,PCGF5,0.142857143,0.802777778
10052,HNRNPU,0.142857143,0.802777778
10053,OR10V1,-0.371428571,0.497222222
10054,OR52N2,-0.371428571,0.497222222
10055,YPEL2,-0.371428571,0.497222222
10056,MME,0.142857143,0.802777778
10057,CCL2,0.142857143,0.802777778
10058,SNORA14B,0.142857143,0.802777778
10059,STRN3,-0.371428571,0.497222222
10060,RPA2,-0.371428571,0.497222222
10061,SNX30,-0.371428571,0.497222222
10062,SI,0.142857143,0.802777778
10063,LINC00670,-0.371428571,0.497222222
10064,ELP5,0.142857143,0.802777778
10065,OLFML2B,0.142857143,0.802777778
10066,OTUD1,-0.371428571,0.497222222
10067,ZNF483,0.142857143,0.802777778
10068,QTRT2,0.142857143,0.802777778
10069,TM7SF3,0.142857143,0.802777778
10070,OTX2,0.142857143,0.802777778
10071,TTC28-AS1,-0.371428571,0.497222222
10072,MINPP1,-0.371428571,0.497222222
10073,RPS28,0.142857143,0.802777778
10074,RNF217,-0.371428571,0.497222222
10075,MIR890,0.142857143,0.802777778
10076,DCLK3,0.142857143,0.802777778
10077,PGM3,-0.371428571,0.497222222
10078,AMMECR1,0.142857143,0.802777778
10079,SHISA2,0.142857143,0.802777778
10080,NANP,0.142857143,0.802777778
10081,MIR1208,-0.371428571,0.497222222
10082,PRR23A,0.142857143,0.802777778
10083,TOP2A,-0.371428571,0.497222222
10084,NKX6-1,0.085714286,0.919444444
10085,RNY5,-0.371428571,0.497222222
10086,TMEM18,-0.371428571,0.497222222
10087,ANKK1,0.142857143,0.802777778
10088,GIMAP1,0.142857143,0.802777778
10089,UNCX,0.142857143,0.802777778
10090,MAGT1,0.142857143,0.802777778
10091,OR2A9P,0.142857143,0.802777778
10092,IFT80,-0.371428571,0.497222222
10093,KCNQ1OT1,0.142857143,0.802777778
10094,NOS2,-0.371428571,0.497222222
10095,SPATA32,0.142857143,0.802777778
10096,PMCHL2,0.142857143,0.802777778
10097,TSSK6,0.142857143,0.802777778
10098,MIR302E,0.085714286,0.919444444
10099,AP4S1,0.142857143,0.802777778
10100,ABCA2,-0.371428571,0.497222222
10101,TNPO2,0.142857143,0.802777778
10102,CR1,-0.371428571,0.497222222
10103,MTSS1,0.142857143,0.802777778
10104,URB1-AS1,-0.371428571,0.497222222
10105,COPE,-0.371428571,0.497222222
10106,LCP2,-0.371428571,0.497222222
10107,SAMD3,-0.371428571,0.497222222
10108,TOMM6,-0.371428571,0.497222222
10109,LINC00615,-0.371428571,0.497222222
10110,RAP2B,-0.371428571,0.497222222
10111,FOXL2NB,0.142857143,0.802777778
10112,SLC20A1-DT,0.142857143,0.802777778
10113,GPR21,-0.371428571,0.497222222
10114,TDRG1,0.142857143,0.802777778
10115,PPIL6,-0.371428571,0.497222222
10116,RAP1A,0.142857143,0.802777778
10117,SLC1A5,0.142857143,0.802777778
10118,BCKDHA,0.142857143,0.802777778
10119,FAHD2CP,0.142857143,0.802777778
10120,KLHL21,0.142857143,0.802777778
10121,HLA-DRB6,0.142857143,0.802777778
10122,HNRNPCL2,0.142857143,0.802777778
10123,JOSD1,0.142857143,0.802777778
10124,SEC23A,-0.371428571,0.497222222
10125,NRXN2,0.142857143,0.802777778
10126,DSG1,0.142857143,0.802777778
10127,MCEMP1,0.142857143,0.802777778
10128,PKD1L2,0.142857143,0.802777778
10129,KIR2DL2,0.142857143,0.802777778
10130,NTNG2,-0.371428571,0.497222222
10131,PM20D1,-0.371428571,0.497222222
10132,OSTC,-0.371428571,0.497222222
10133,CCNE1,0.142857143,0.802777778
10134,PLPP5,0.142857143,0.802777778
10135,KANK1,0.142857143,0.802777778
10136,ERP29,-0.371428571,0.497222222
10137,PTGER4,0.142857143,0.802777778
10138,GPCPD1,-0.371428571,0.497222222
10139,WWTR1,0.142857143,0.802777778
10140,SPACA1,0.142857143,0.802777778
10141,CALCA,0.142857143,0.802777778
10142,VARS1,-0.371428571,0.497222222
10143,MEMO1,-0.371428571,0.497222222
10144,CPED1,0.142857143,0.802777778
10145,TMEM161B,0.142857143,0.802777778
10146,LONP1,0.142857143,0.802777778
10147,FECH,0.142857143,0.802777778
10148,SNORD113-7,0.142857143,0.802777778
10149,PCDHA7,0.142857143,0.802777778
10150,RUSC1,-0.371428571,0.497222222
10151,MIB1,0.142857143,0.802777778
10152,DAPK3,0.142857143,0.802777778
10153,KLRC3,0.142857143,0.802777778
10154,CTHRC1,-0.371428571,0.497222222
10155,IL21,-0.371428571,0.497222222
10156,NHLRC4,-0.371428571,0.497222222
10157,HNRNPA3P1,0.142857143,0.802777778
10158,TAF1A,-0.371428571,0.497222222
10159,CYB5B,-0.371428571,0.497222222
10160,CDK5RAP3,0.142857143,0.802777778
10161,GUCY2GP,0.142857143,0.802777778
10162,OR6C3,-0.371428571,0.497222222
10163,XPA,0.142857143,0.802777778
10164,CUL9,0.142857143,0.802777778
10165,RIOK3,-0.371428571,0.497222222
10166,TERB2,0.142857143,0.802777778
10167,SEPHS1P1,-0.371428571,0.497222222
10168,KRT36,-0.371428571,0.497222222
10169,SLC25A21-AS1,0.142857143,0.802777778
10170,NPL,0.142857143,0.802777778
10171,SNX3,-0.371428571,0.497222222
10172,ZNF706,-0.371428571,0.497222222
10173,HES4,0.142857143,0.802777778
10174,PPP1R32,-0.371428571,0.497222222
10175,CPOX,0.142857143,0.802777778
10176,ZNF24,-0.371428571,0.497222222
10177,SMIM8,-0.371428571,0.497222222
10178,RHBDL1,0.142857143,0.802777778
10179,FYN,0.142857143,0.802777778
10180,TRIM34,0.085714286,0.919444444
10181,LRRK2,-0.371428571,0.497222222
10182,TTC5,-0.371428571,0.497222222
10183,THAP5,-0.371428571,0.497222222
10184,PTPN13,0.142857143,0.802777778
10185,COX7C,-0.371428571,0.497222222
10186,COL9A1,0.142857143,0.802777778
10187,TMEM140,0.142857143,0.802777778
10188,RPS6KB1,-0.371428571,0.497222222
10189,CHMP6,0.142857143,0.802777778
10190,MIR1271,0.142857143,0.802777778
10191,BBLN,-0.371428571,0.497222222
10192,ZHX1,0.142857143,0.802777778
10193,CRHR2,0.142857143,0.802777778
10194,IP6K1,0.142857143,0.802777778
10195,SCN2A,-0.371428571,0.497222222
10196,ARSI,-0.371428571,0.497222222
10197,FNDC7,0.085714286,0.919444444
10198,ZNF573,0.142857143,0.802777778
10199,SLC25A38,0.142857143,0.802777778
10200,CCDC91,-0.371428571,0.497222222
10201,CDC26,0.142857143,0.802777778
10202,TARS2,0.142857143,0.802777778
10203,ASB10,-0.371428571,0.497222222
10204,VASH2,-0.371428571,0.497222222
10205,DUSP13,-0.371428571,0.497222222
10206,SLC38A11,0.142857143,0.802777778
10207,SUOX,0.142857143,0.802777778
10208,SNORA64,0.142857143,0.802777778
10209,OR13A1,-0.371428571,0.497222222
10210,CACNA1A,-0.371428571,0.497222222
10211,IGFL2,-0.371428571,0.497222222
10212,CACNG1,-0.371428571,0.497222222
10213,KLHDC8A,0.142857143,0.802777778
10214,UBE2I,0.142857143,0.802777778
10215,LRRC20,-0.371428571,0.497222222
10216,DDI1,0.142857143,0.802777778
10217,RNF11,0.142857143,0.802777778
10218,WDR91,-0.371428571,0.497222222
10219,EMC10,-0.371428571,0.497222222
10220,ELAPOR2,-0.371428571,0.497222222
10221,MTR,-0.371428571,0.497222222
10222,MS4A1,0.142857143,0.802777778
10223,RGS2,-0.371428571,0.497222222
10224,PAMR1,0.142857143,0.802777778
10225,TMEM80,-0.371428571,0.497222222
10226,RTL10,-0.371428571,0.497222222
10227,TMEM258,-0.371428571,0.497222222
10228,LINC00304,-0.371428571,0.497222222
10229,KRBOX4,0.142857143,0.802777778
10230,CARD14,0.142857143,0.802777778
10231,ASXL1,-0.371428571,0.497222222
10232,MIR128-1,-0.371428571,0.497222222
10233,CLTRN,-0.371428571,0.497222222
10234,LRRC4,0.142857143,0.802777778
10235,DPH3,-0.371428571,0.497222222
10236,KRT7,0.142857143,0.802777778
10237,E4F1,0.142857143,0.802777778
10238,RPP14,0.142857143,0.802777778
10239,HINFP,0.142857143,0.802777778
10240,LMNB1,-0.371428571,0.497222222
10241,QSOX1,-0.371428571,0.497222222
10242,ADAR,0.142857143,0.802777778
10243,ABCC11,-0.371428571,0.497222222
10244,SDCBP,-0.371428571,0.497222222
10245,MAGEB2,0.142857143,0.802777778
10246,POPDC3,-0.371428571,0.497222222
10247,OR4C11,-0.371428571,0.497222222
10248,SHISA9,-0.371428571,0.497222222
10249,INTS6,-0.371428571,0.497222222
10250,RASA2,0.142857143,0.802777778
10251,SPATA16,0.085714286,0.919444444
10252,FRMPD2B,-0.371428571,0.497222222
10253,VCY,0.142857143,0.802777778
10254,ZNF589,-0.371428571,0.497222222
10255,SNORD36C,-0.371428571,0.497222222
10256,SMTNL2,-0.371428571,0.497222222
10257,USP20,0.142857143,0.802777778
10258,PRSS45P,0.142857143,0.802777778
10259,FETUB,0.142857143,0.802777778
10260,AATBC,0.085714286,0.919444444
10261,TCF7L1,-0.371428571,0.497222222
10262,SNORD96B,0.142857143,0.802777778
10263,ST7-AS1,-0.371428571,0.497222222
10264,WDR74,0.142857143,0.802777778
10265,SSX5,-0.371428571,0.497222222
10266,PDE4DIP,0.142857143,0.802777778
10267,DUSP26,-0.371428571,0.497222222
10268,CPSF3,-0.371428571,0.497222222
10269,RGL4,-0.371428571,0.497222222
10270,OR52K1,-0.371428571,0.497222222
10271,FURIN,-0.371428571,0.497222222
10272,BIN3-IT1,0.142857143,0.802777778
10273,ZBTB7A,0.142857143,0.802777778
10274,SLC9A8,0.142857143,0.802777778
10275,HEATR5A,0.142857143,0.802777778
10276,RADIL,0.142857143,0.802777778
10277,GPAT3,-0.371428571,0.497222222
10278,NOSIP,0.142857143,0.802777778
10279,FAM72D,-0.371428571,0.497222222
10280,FLJ42393,0.142857143,0.802777778
10281,ZNF534,-0.371428571,0.497222222
10282,SNORD79,0.085714286,0.919444444
10283,MIR593,0.142857143,0.802777778
10284,SH3D21,0.142857143,0.802777778
10285,ACVR1B,0.142857143,0.802777778
10286,TC2N,-0.371428571,0.497222222
10287,CWF19L1,-0.371428571,0.497222222
10288,SDR16C5,-0.371428571,0.497222222
10289,HCRTR1,-0.371428571,0.497222222
10290,PLEKHN1,0.142857143,0.802777778
10291,FGF21,-0.371428571,0.497222222
10292,PDK2,-0.371428571,0.497222222
