,symbol,correlation,pvalue
6865,OR13G1,0.428571429,0.419444444
6866,TMC7,-0.371428571,0.497222222
6867,ABCD1,0.428571429,0.419444444
6868,NOM1,-0.371428571,0.497222222
6869,MRPL9,0.428571429,0.419444444
6870,GATA6,-0.371428571,0.497222222
6871,WHAMMP1,-0.371428571,0.497222222
6872,CLCN4,0.657142857,0.175
6873,RALY,-0.371428571,0.497222222
6874,SCFD2,0.428571429,0.419444444
6875,L3MBTL4,-0.371428571,0.497222222
6876,PKP4,-0.371428571,0.497222222
6877,BHMT2,-0.371428571,0.497222222
6878,IGLL3P,-0.371428571,0.497222222
6879,PJVK,-0.371428571,0.497222222
6880,DSP,-0.371428571,0.497222222
6881,CALML3,0.428571429,0.419444444
6882,ZNF236-DT,-0.371428571,0.497222222
6883,LIN28B,0.428571429,0.419444444
6884,SLC44A5,0.428571429,0.419444444
6885,PCDH10,0.657142857,0.175
6886,ATP13A2,0.657142857,0.175
6887,ANAPC4,-0.371428571,0.497222222
6888,TSKU,-0.371428571,0.497222222
6889,BUD23,-0.371428571,0.497222222
6890,INTS4,-0.371428571,0.497222222
6891,FMO1,0.428571429,0.419444444
6892,TLCD1,0.428571429,0.419444444
6893,DNAJB3,-0.371428571,0.497222222
6894,FN3K,0.428571429,0.419444444
6895,TPTE2P5,0.428571429,0.419444444
6896,VIPR1,0.657142857,0.175
6897,EVA1C,-0.371428571,0.497222222
6898,KIF1A,0.428571429,0.419444444
6899,KRT74,-0.371428571,0.497222222
6900,RSRC1,0.428571429,0.419444444
6901,LDLR,-0.371428571,0.497222222
6902,MAGEA9B,-0.371428571,0.497222222
6903,BAHD1,-0.371428571,0.497222222
6904,C19orf47,0.428571429,0.419444444
6905,ESD,0.657142857,0.175
6906,CAPN11,0.428571429,0.419444444
6907,PES1,-0.371428571,0.497222222
6908,MCEE,0.657142857,0.175
6909,NPBWR1,0.428571429,0.419444444
6910,PTGES3,0.657142857,0.175
6911,RAC1,0.428571429,0.419444444
6912,SYNPO2L,-0.371428571,0.497222222
6913,IGBP1,0.428571429,0.419444444
6914,CCR2,-0.371428571,0.497222222
6915,ONECUT1,-0.371428571,0.497222222
6916,SNAI2,0.428571429,0.419444444
6917,MPRIP,-0.371428571,0.497222222
6918,HSD17B7P2,-0.371428571,0.497222222
6919,SNORA73B,-0.371428571,0.497222222
6920,SCIN,-0.371428571,0.497222222
6921,STEEP1,0.428571429,0.419444444
6922,TMEM217,0.428571429,0.419444444
6923,CDH6,-0.371428571,0.497222222
6924,ATPSCKMT,-0.371428571,0.497222222
6925,NKRF,0.428571429,0.419444444
6926,ICAM2,-0.371428571,0.497222222
6927,SLCO4A1,-0.371428571,0.497222222
6928,MBIP,0.428571429,0.419444444
6929,SLC35A5,0.428571429,0.419444444
6930,IL17REL,0.428571429,0.419444444
6931,HTR1D,-0.371428571,0.497222222
6932,RILP,0.428571429,0.419444444
6933,MORN3,0.428571429,0.419444444
6934,GTF2A2,0.428571429,0.419444444
6935,FLNB,-0.371428571,0.497222222
6936,NAIF1,-0.371428571,0.497222222
6937,LINC00261,0.428571429,0.419444444
6938,ATXN7L2,-0.371428571,0.497222222
6939,ALAS1,0.428571429,0.419444444
6940,MCUR1,-0.371428571,0.497222222
6941,PAICS,0.428571429,0.419444444
6942,OGFOD2,-0.371428571,0.497222222
6943,TXN2,-0.371428571,0.497222222
6944,AACSP1,-0.371428571,0.497222222
6945,SURF1,-0.371428571,0.497222222
6946,ZNF736,0.428571429,0.419444444
6947,KCNJ12,-0.371428571,0.497222222
6948,SYCE1L,-0.371428571,0.497222222
6949,GEN1,-0.371428571,0.497222222
6950,TMC3,-0.371428571,0.497222222
6951,PIGU,-0.371428571,0.497222222
6952,TREM2,-0.371428571,0.497222222
6953,GP6,0.428571429,0.419444444
6954,PSMB10,-0.371428571,0.497222222
6955,GNAO1,0.657142857,0.175
6956,SLC13A2,0.428571429,0.419444444
6957,ASIC3,0.428571429,0.419444444
6958,SECTM1,-0.371428571,0.497222222
6959,CLEC17A,-0.371428571,0.497222222
6960,UBTFL1,-0.371428571,0.497222222
6961,MTMR4,0.428571429,0.419444444
6962,PRSS3,0.428571429,0.419444444
6963,SEMA7A,0.428571429,0.419444444
6964,SKOR1,0.428571429,0.419444444
6965,TRIM67,-0.371428571,0.497222222
6966,SIN3B,0.428571429,0.419444444
6967,SLC7A6OS,-0.371428571,0.497222222
6968,ALB,-0.371428571,0.497222222
6969,RCE1,0.428571429,0.419444444
6970,FAM20C,-0.371428571,0.497222222
6971,FHIP2B,-0.371428571,0.497222222
6972,CLEC14A,-0.371428571,0.497222222
6973,AK6,0.428571429,0.419444444
6974,RGPD4-AS1,0.428571429,0.419444444
6975,FITM1,-0.371428571,0.497222222
6976,SLC41A2,0.428571429,0.419444444
6977,ID4,-0.371428571,0.497222222
6978,SCARNA20,0.428571429,0.419444444
6979,SP6,0.428571429,0.419444444
6980,WNT7B,0.428571429,0.419444444
6981,WNT6,-0.371428571,0.497222222
6982,SLC3A2,-0.371428571,0.497222222
6983,PGLS,-0.371428571,0.497222222
6984,BSND,-0.371428571,0.497222222
6985,OR4M1,0.428571429,0.419444444
6986,RNU4-2,-0.371428571,0.497222222
6987,SGPP2,0.428571429,0.419444444
6988,NEMP2,-0.371428571,0.497222222
6989,SLF2,-0.371428571,0.497222222
6990,AKTIP,0.428571429,0.419444444
6991,RWDD4,-0.371428571,0.497222222
6992,U2AF1L4,0.428571429,0.419444444
6993,CLOCK,-0.371428571,0.497222222
6994,IL17RE,-0.371428571,0.497222222
6995,OTUD6B,0.428571429,0.419444444
6996,GOLGA8CP,0.657142857,0.175
6997,OR7A17,-0.371428571,0.497222222
6998,C8orf33,-0.371428571,0.497222222
6999,KLHL31,-0.371428571,0.497222222
7000,PRMT5,-0.371428571,0.497222222
7001,ALYREF,0.428571429,0.419444444
7002,ATP6V0A1,0.428571429,0.419444444
7003,C19orf12,-0.371428571,0.497222222
7004,ACKR3,-0.371428571,0.497222222
7005,BCL2L15,0.428571429,0.419444444
7006,CROCC,-0.371428571,0.497222222
7007,CLU,-0.371428571,0.497222222
7008,TRIM11,-0.371428571,0.497222222
7009,DLK2,0.428571429,0.419444444
7010,ADAMTS9,-0.371428571,0.497222222
7011,LNPEP,-0.371428571,0.497222222
7012,TEX30,0.428571429,0.419444444
7013,KRT77,0.428571429,0.419444444
7014,METTL22,0.428571429,0.419444444
7015,SIK1,-0.371428571,0.497222222
7016,NIPSNAP3B,0.428571429,0.419444444
7017,GTF2E1,0.428571429,0.419444444
7018,MAU2,0.428571429,0.419444444
7019,PACRG,0.428571429,0.419444444
7020,ANKRD20A5P,0.428571429,0.419444444
7021,MIR324,0.428571429,0.419444444
7022,PLCH1,0.428571429,0.419444444
7023,TOX2,0.428571429,0.419444444
7024,C6orf15,0.428571429,0.419444444
7025,LSR,-0.371428571,0.497222222
7026,RNY4,-0.371428571,0.497222222
7027,TMEM132B,0.428571429,0.419444444
7028,RAPSN,0.428571429,0.419444444
7029,SLC9A9,-0.371428571,0.497222222
7030,NPHS2,0.428571429,0.419444444
7031,TMEM196,0.428571429,0.419444444
7032,NUDT13,-0.371428571,0.497222222
7033,ERICH1,0.428571429,0.419444444
7034,MBNL1,0.428571429,0.419444444
7035,CNBD2,0.428571429,0.419444444
7036,RAD9A,-0.371428571,0.497222222
7037,MYCT1,-0.371428571,0.497222222
7038,DCPS,0.428571429,0.419444444
7039,KDELR1,-0.371428571,0.497222222
7040,CPLANE2,-0.371428571,0.497222222
7041,RAD51AP2,0.428571429,0.419444444
7042,MIR181C,-0.371428571,0.497222222
7043,BAGE,-0.371428571,0.497222222
7044,TFAM,-0.371428571,0.497222222
7045,ZNF883,-0.371428571,0.497222222
7046,PPIL4,0.428571429,0.419444444
7047,RABGGTB,0.428571429,0.419444444
7048,TPK1,0.428571429,0.419444444
7049,DEFB118,0.428571429,0.419444444
7050,HOXC13,-0.371428571,0.497222222
7051,DYRK1A,0.428571429,0.419444444
7052,KIR2DL5A,0.428571429,0.419444444
7053,ZBTB11,0.428571429,0.419444444
7054,TLR3,0.428571429,0.419444444
7055,RCOR3,0.428571429,0.419444444
7056,ATP1A4,0.428571429,0.419444444
7057,XNDC1N,-0.371428571,0.497222222
7058,ERICH5,0.428571429,0.419444444
7059,SLC37A3,0.428571429,0.419444444
7060,SCRT2,0.428571429,0.419444444
7061,POMT1,-0.371428571,0.497222222
7062,FOXA3,0.428571429,0.419444444
7063,FBLN1,-0.371428571,0.497222222
7064,CLEC10A,0.428571429,0.419444444
7065,SYT2,-0.371428571,0.497222222
7066,RIBC1,-0.371428571,0.497222222
7067,RPS17,-0.371428571,0.497222222
7068,LOC646214,-0.371428571,0.497222222
7069,BAGE3,-0.371428571,0.497222222
7070,MAGEA12,0.428571429,0.419444444
7071,C17orf97,0.428571429,0.419444444
7072,HAPLN2,-0.371428571,0.497222222
7073,LSM14B,-0.371428571,0.497222222
7074,PATE1,-0.371428571,0.497222222
7075,APOLD1,-0.371428571,0.497222222
7076,CHIA,0.428571429,0.419444444
7077,THUMPD1,0.428571429,0.419444444
7078,PYDC1,0.428571429,0.419444444
7079,TRMT61A,-0.371428571,0.497222222
7080,HSPA7,-0.371428571,0.497222222
7081,CA7,0.428571429,0.419444444
7082,RFT1,-0.371428571,0.497222222
7083,LINC00115,-0.371428571,0.497222222
7084,RAD54B,-0.371428571,0.497222222
7085,SOBP,-0.371428571,0.497222222
7086,DEPP1,-0.371428571,0.497222222
7087,MAML1,0.428571429,0.419444444
7088,GP1BA,-0.371428571,0.497222222
7089,ADPRHL1,0.428571429,0.419444444
7090,WNT10A,0.428571429,0.419444444
7091,ENTHD1,-0.371428571,0.497222222
7092,PORCN,-0.371428571,0.497222222
7093,LOC100133920,0.428571429,0.419444444
7094,ZFP41,-0.371428571,0.497222222
7095,FSCB,0.428571429,0.419444444
7096,GATA1,0.428571429,0.419444444
7097,DPYSL5,0.428571429,0.419444444
7098,IL2RB,-0.371428571,0.497222222
7099,KANK3,-0.371428571,0.497222222
7100,RAD51AP1,0.428571429,0.419444444
7101,PTPRK,0.428571429,0.419444444
7102,PHC2,0.428571429,0.419444444
7103,GEMIN5,0.428571429,0.419444444
7104,ARHGAP11A,-0.371428571,0.497222222
7105,ARHGAP42,-0.371428571,0.497222222
7106,NIPAL3,-0.371428571,0.497222222
7107,DZIP1L,-0.371428571,0.497222222
7108,RPSAP9,-0.371428571,0.497222222
7109,PDZD11,-0.371428571,0.497222222
7110,GRHPR,-0.371428571,0.497222222
7111,C6,0.428571429,0.419444444
7112,OR4L1,0.428571429,0.419444444
7113,NDUFB2,0.428571429,0.419444444
7114,LRRC75A,0.428571429,0.419444444
7115,FLI1,-0.371428571,0.497222222
7116,SCYL2,0.428571429,0.419444444
7117,SYT14,-0.371428571,0.497222222
7118,ATP8A1,0.428571429,0.419444444
7119,FEM1A,-0.371428571,0.497222222
7120,GPALPP1,-0.371428571,0.497222222
7121,COPA,0.428571429,0.419444444
7122,PIF1,-0.371428571,0.497222222
7123,ATMIN,0.428571429,0.419444444
7124,CCL20,-0.371428571,0.497222222
7125,GPR142,0.428571429,0.419444444
7126,FAM166B,-0.371428571,0.497222222
7127,RAET1E,-0.371428571,0.497222222
7128,PKP2,0.428571429,0.419444444
7129,SLC25A25,0.428571429,0.419444444
7130,DRC7,-0.371428571,0.497222222
7131,CST4,-0.371428571,0.497222222
7132,SYT9,-0.371428571,0.497222222
7133,GPR65,-0.371428571,0.497222222
7134,TRIM71,0.428571429,0.419444444
7135,ETAA1,-0.371428571,0.497222222
7136,EPG5,-0.371428571,0.497222222
7137,ERBB4,-0.371428571,0.497222222
7138,TREX1,0.428571429,0.419444444
7139,TCF21,-0.371428571,0.497222222
7140,DNASE2B,0.428571429,0.419444444
7141,LILRA5,-0.371428571,0.497222222
7142,SRC,0.428571429,0.419444444
7143,NDUFB11,0.428571429,0.419444444
7144,WDR82,0.428571429,0.419444444
7145,ASPHD2,0.428571429,0.419444444
7146,PIK3R1,-0.371428571,0.497222222
7147,SH3GL1P2,0.428571429,0.419444444
7148,PRPF8,0.428571429,0.419444444
7149,ADARB1,0.428571429,0.419444444
7150,ZCCHC3,0.428571429,0.419444444
7151,CDCA8,-0.371428571,0.497222222
7152,TRIM43B,-0.371428571,0.497222222
7153,PTPRB,-0.371428571,0.497222222
7154,RD3,-0.371428571,0.497222222
7155,FKBP10,0.428571429,0.419444444
7156,TMEM269,-0.371428571,0.497222222
7157,COQ2,0.428571429,0.419444444
7158,TMX4,0.428571429,0.419444444
7159,RASL10B,-0.371428571,0.497222222
7160,TOMM40L,0.428571429,0.419444444
7161,SPIRE1,-0.371428571,0.497222222
7162,FIBP,0.428571429,0.419444444
7163,SPAG11B,-0.371428571,0.497222222
7164,TSEN2,0.428571429,0.419444444
7165,BMS1P2,-0.371428571,0.497222222
7166,RRN3P1,0.428571429,0.419444444
7167,METTL24,-0.371428571,0.497222222
7168,TTTY16,-0.371428571,0.497222222
7169,NPTX1,0.428571429,0.419444444
7170,PRIMPOL,0.428571429,0.419444444
7171,C4BPA,0.428571429,0.419444444
7172,FAM13C,-0.371428571,0.497222222
7173,PEAK1,-0.371428571,0.497222222
7174,GJC3,-0.371428571,0.497222222
7175,MFSD8,0.428571429,0.419444444
7176,PHACTR3,-0.371428571,0.497222222
7177,H2BC17,0.428571429,0.419444444
7178,RHBDD1,-0.371428571,0.497222222
7179,NSUN7,0.428571429,0.419444444
7180,NR2E1,-0.371428571,0.497222222
7181,GPR158-AS1,-0.371428571,0.497222222
7182,DRD5,0.428571429,0.419444444
7183,BCAP29,0.428571429,0.419444444
7184,TOMM40,0.428571429,0.419444444
7185,PLCB2,-0.371428571,0.497222222
7186,STON2,-0.371428571,0.497222222
7187,SIRPB2,0.428571429,0.419444444
7188,CREB3L2-AS1,0.428571429,0.419444444
7189,CYB5D1,0.428571429,0.419444444
7190,ADRB2,-0.371428571,0.497222222
7191,FZD4,-0.371428571,0.497222222
7192,LINC00469,-0.371428571,0.497222222
7193,KIF5A,-0.371428571,0.497222222
7194,OSBPL8,-0.371428571,0.497222222
7195,PNPLA5,-0.371428571,0.497222222
7196,CLDN3,-0.371428571,0.497222222
7197,GATB,0.428571429,0.419444444
7198,SH3BGRL3,0.428571429,0.419444444
7199,SULT1C3,0.428571429,0.419444444
7200,DLGAP3,0.428571429,0.419444444
7201,PCDHGA3,-0.371428571,0.497222222
7202,MYO16,0.428571429,0.419444444
7203,RNF180,-0.371428571,0.497222222
7204,MIR609,-0.371428571,0.497222222
7205,NRP1,0.428571429,0.419444444
7206,ELL3,-0.371428571,0.497222222
7207,ZNF474,-0.371428571,0.497222222
7208,RGS18,-0.371428571,0.497222222
7209,LIN9,-0.371428571,0.497222222
7210,RBM45,0.428571429,0.419444444
7211,OR2W5P,0.428571429,0.419444444
7212,DTNA,-0.371428571,0.497222222
7213,USO1,0.428571429,0.419444444
7214,PFKFB3,-0.371428571,0.497222222
7215,SLC3A1,-0.371428571,0.497222222
7216,GARIN5A,0.428571429,0.419444444
7217,SMIM10,-0.371428571,0.497222222
7218,TNRC6B,-0.371428571,0.497222222
7219,SLC7A5P2,0.428571429,0.419444444
7220,AURKC,-0.371428571,0.497222222
7221,ZSWIM1,-0.371428571,0.497222222
7222,COMMD3,0.428571429,0.419444444
7223,MEPE,0.428571429,0.419444444
7224,HADHA,-0.371428571,0.497222222
7225,EHD4,-0.371428571,0.497222222
7226,ST18,-0.371428571,0.497222222
7227,MIR1277,-0.371428571,0.497222222
7228,SEMG1,0.428571429,0.419444444
7229,ZNF239,0.428571429,0.419444444
7230,MIR1204,-0.371428571,0.497222222
7231,R3HDM2,-0.371428571,0.497222222
7232,KDM4B,-0.371428571,0.497222222
7233,SNW1,-0.371428571,0.497222222
7234,XYLT2,-0.371428571,0.497222222
7235,TMEM72,0.428571429,0.419444444
7236,TSPAN32,-0.371428571,0.497222222
7237,SRRM5,-0.371428571,0.497222222
7238,VPS13A,0.428571429,0.419444444
7239,SERINC5,0.428571429,0.419444444
7240,FRG2C,0.428571429,0.419444444
7241,SNORC,-0.371428571,0.497222222
7242,SLFN13,-0.371428571,0.497222222
7243,ELK4,0.428571429,0.419444444
7244,LRRC45,-0.371428571,0.497222222
7245,PSMC3IP,-0.371428571,0.497222222
7246,FANCL,0.428571429,0.419444444
7247,MIR7-1,-0.371428571,0.497222222
7248,PAFAH2,-0.371428571,0.497222222
7249,TRIM23,0.428571429,0.419444444
7250,MLH1,0.428571429,0.419444444
7251,TMEM119,-0.371428571,0.497222222
7252,SMR3B,0.428571429,0.419444444
7253,AP5Z1,-0.371428571,0.497222222
7254,EDA2R,0.428571429,0.419444444
7255,MIR1200,-0.371428571,0.497222222
7256,PEX6,-0.371428571,0.497222222
7257,S1PR5,-0.371428571,0.497222222
7258,OR52R1,0.428571429,0.419444444
7259,DAB2IP,-0.371428571,0.497222222
7260,TMEM114,0.428571429,0.419444444
7261,NUBP1,-0.371428571,0.497222222
7262,AMDHD1,-0.371428571,0.497222222
7263,OR11A1,0.428571429,0.419444444
7264,SIRPB1,0.428571429,0.419444444
7265,HSP90AA1,0.428571429,0.419444444
7266,ITPK1-AS1,-0.371428571,0.497222222
7267,DIRAS3,0.428571429,0.419444444
7268,PBOV1,0.428571429,0.419444444
7269,XRCC2,-0.371428571,0.497222222
7270,GTPBP10,-0.371428571,0.497222222
7271,CCL3L1,-0.371428571,0.497222222
7272,TRIM27,-0.371428571,0.497222222
7273,FBXO27,-0.371428571,0.497222222
7274,PNPLA2,0.428571429,0.419444444
7275,CAMKK1,0.428571429,0.419444444
7276,TAF1L,0.428571429,0.419444444
7277,HSPA12A,0.428571429,0.419444444
7278,ZNRF1,-0.371428571,0.497222222
7279,LOC100335030,-0.371428571,0.497222222
7280,MIR346,0.428571429,0.419444444
7281,NUDT22,-0.371428571,0.497222222
7282,DNAH9,-0.371428571,0.497222222
7283,OS9,0.428571429,0.419444444
7284,NACA2,-0.371428571,0.497222222
7285,MCM5,-0.371428571,0.497222222
7286,SLC35D1,0.428571429,0.419444444
7287,MAP1B,0.428571429,0.419444444
7288,FAM114A2,0.428571429,0.419444444
7289,IDS,0.428571429,0.419444444
7290,CRIP3,-0.371428571,0.497222222
7291,SLITRK3,0.428571429,0.419444444
7292,MTMR14,-0.371428571,0.497222222
7293,MIR361,-0.371428571,0.497222222
7294,OR1D5,0.428571429,0.419444444
7295,TMCO4,-0.371428571,0.497222222
7296,MTA1,-0.371428571,0.497222222
7297,NUP133,0.428571429,0.419444444
7298,TTL,-0.371428571,0.497222222
7299,POLR2E,-0.371428571,0.497222222
7300,PABPC3,0.428571429,0.419444444
7301,NLGN4X,0.428571429,0.419444444
7302,LOC100129138,-0.371428571,0.497222222
7303,HNRNPR,0.428571429,0.419444444
7304,MAPK8IP3,0.428571429,0.419444444
7305,ETV4,-0.371428571,0.497222222
7306,LINC01531,-0.371428571,0.497222222
7307,SERPINB5,-0.371428571,0.497222222
7308,SIL1,-0.371428571,0.497222222
7309,CLEC9A,0.428571429,0.419444444
7310,CDKN2A,0.428571429,0.419444444
7311,APOM,0.428571429,0.419444444
7312,KRT10-AS1,-0.371428571,0.497222222
7313,PPM1B,-0.371428571,0.497222222
7314,CCN6,0.428571429,0.419444444
7315,TRDN,-0.371428571,0.497222222
7316,LYPLAL1,0.428571429,0.419444444
7317,ABCG1,-0.371428571,0.497222222
7318,TM4SF18,-0.371428571,0.497222222
7319,PARP4,-0.371428571,0.497222222
7320,IDO1,0.428571429,0.419444444
7321,MIR505,-0.371428571,0.497222222
7322,SMAD2,-0.371428571,0.497222222
7323,FAM111B,-0.371428571,0.497222222
7324,WDR38,-0.371428571,0.497222222
7325,TFEB,-0.371428571,0.497222222
7326,CAPN6,-0.371428571,0.497222222
7327,FBXO2,-0.371428571,0.497222222
7328,FASTK,-0.371428571,0.497222222
7329,CNPY3,-0.371428571,0.497222222
7330,TFF1,0.428571429,0.419444444
7331,FUNDC2,0.428571429,0.419444444
7332,ZNF157,-0.371428571,0.497222222
7333,TRIM21,-0.371428571,0.497222222
7334,CLDN18,-0.371428571,0.497222222
7335,SLC49A4,0.428571429,0.419444444
7336,ZNF33A,-0.371428571,0.497222222
7337,SMAD6,-0.371428571,0.497222222
7338,SNORD50A,0.428571429,0.419444444
7339,FAM124B,-0.371428571,0.497222222
7340,KCTD18,-0.371428571,0.497222222
7341,OR12D3,-0.371428571,0.497222222
7342,CASP4,-0.371428571,0.497222222
7343,CFAP157,-0.371428571,0.497222222
7344,ERI2,0.428571429,0.419444444
7345,GRIP2,-0.371428571,0.497222222
7346,AGFG1,0.428571429,0.419444444
7347,KCNK3,-0.371428571,0.497222222
7348,HNRNPF,-0.371428571,0.497222222
7349,LINC02909,-0.371428571,0.497222222
7350,SERPINI2,-0.371428571,0.497222222
7351,SLC30A8,0.428571429,0.419444444
7352,LMX1A,-0.371428571,0.497222222
7353,SFTA1P,-0.371428571,0.497222222
7354,RIMS3,0.428571429,0.419444444
7355,FAM110C,0.428571429,0.419444444
7356,TRABD2A,0.428571429,0.419444444
7357,NRSN2,0.428571429,0.419444444
7358,ARHGAP31,-0.371428571,0.497222222
7359,GZMH,-0.371428571,0.497222222
7360,ZNF678,-0.371428571,0.497222222
7361,TUBB6,-0.371428571,0.497222222
7362,S1PR2,0.428571429,0.419444444
7363,GPATCH2L,-0.371428571,0.497222222
7364,SBF2,-0.371428571,0.497222222
7365,RNF170,0.428571429,0.419444444
7366,ANXA9,-0.371428571,0.497222222
7367,GSDME,0.428571429,0.419444444
7368,GRK5,-0.371428571,0.497222222
7369,SRF,-0.371428571,0.497222222
7370,GSK3B,-0.371428571,0.497222222
7371,CNKSR1,0.428571429,0.419444444
7372,SLC26A9,-0.371428571,0.497222222
7373,LINC01566,0.428571429,0.419444444
7374,SNX12,0.428571429,0.419444444
7375,SNRPF,0.428571429,0.419444444
7376,CCNY,-0.371428571,0.497222222
7377,UQCRQ,0.428571429,0.419444444
7378,KPNA5,-0.371428571,0.497222222
7379,ASH1L-AS1,0.428571429,0.419444444
7380,GART,0.428571429,0.419444444
7381,CPNE7,0.428571429,0.419444444
7382,PNPLA8,0.428571429,0.419444444
7383,OR51G2,0.428571429,0.419444444
7384,LINC00960,-0.371428571,0.497222222
7385,ADAP2,-0.371428571,0.497222222
7386,SLC25A33,0.428571429,0.419444444
7387,LSMEM1,-0.371428571,0.497222222
7388,MREG,-0.371428571,0.497222222
7389,RFC3,0.428571429,0.419444444
7390,C6orf89,0.428571429,0.419444444
7391,TMSB4X,0.428571429,0.419444444
7392,PWAR1,-0.371428571,0.497222222
7393,KCNH3,-0.371428571,0.497222222
7394,HTR2C,0.428571429,0.419444444
7395,KLHDC7A,-0.371428571,0.497222222
7396,COLQ,-0.371428571,0.497222222
7397,KLHDC2,0.428571429,0.419444444
7398,SYT6,-0.371428571,0.497222222
7399,PALS1,-0.371428571,0.497222222
7400,METTL6,0.428571429,0.419444444
7401,LRFN4,-0.371428571,0.497222222
7402,SNORD97,-0.371428571,0.497222222
7403,CYP1A1,-0.371428571,0.497222222
7404,DAP3,0.428571429,0.419444444
7405,SLC25A32,0.428571429,0.419444444
7406,CMBL,-0.371428571,0.497222222
7407,MSN,-0.371428571,0.497222222
7408,GDF5,0.428571429,0.419444444
7409,CDK20,0.428571429,0.419444444
7410,MNX1,-0.371428571,0.497222222
7411,TMEM45B,-0.371428571,0.497222222
7412,LINC01000,-0.371428571,0.497222222
7413,AGPAT4-IT1,-0.371428571,0.497222222
7414,PGM5-AS1,-0.371428571,0.497222222
7415,KCNK17,-0.371428571,0.497222222
7416,LINC00526,0.428571429,0.419444444
7417,OTP,0.428571429,0.419444444
7418,TAS1R1,-0.371428571,0.497222222
7419,NOC4L,0.428571429,0.419444444
7420,SLC22A24,-0.371428571,0.497222222
7421,C1orf216,0.428571429,0.419444444
7422,SLC7A14,0.428571429,0.419444444
7423,CRTC2,-0.371428571,0.497222222
7424,FAM197Y2,0.428571429,0.419444444
7425,RDH11,0.428571429,0.419444444
7426,PYY,0.428571429,0.419444444
7427,TNFAIP8L2,0.428571429,0.419444444
7428,FBXO22,0.428571429,0.419444444
7429,KIAA1210,0.428571429,0.419444444
7430,KCTD20,-0.371428571,0.497222222
7431,SEPSECS,-0.371428571,0.497222222
7432,IGF2BP1,0.428571429,0.419444444
7433,ZDHHC9,-0.371428571,0.497222222
7434,TMEM245,0.428571429,0.419444444
7435,CIITA,-0.371428571,0.497222222
7436,TMED6,0.428571429,0.419444444
7437,MIR22HG,0.428571429,0.419444444
7438,BANF1,0.428571429,0.419444444
7439,SMARCE1,-0.371428571,0.497222222
7440,C9orf57,-0.371428571,0.497222222
7441,LENG1,-0.371428571,0.497222222
7442,SLC22A3,-0.371428571,0.497222222
7443,C20orf27,-0.371428571,0.497222222
7444,SNORD103C,-0.371428571,0.497222222
7445,LINGO4,0.428571429,0.419444444
7446,AVPR1B,-0.371428571,0.497222222
7447,HNRNPA1L2,0.428571429,0.419444444
7448,ENDOU,-0.371428571,0.497222222
7449,DLG3,0.428571429,0.419444444
7450,ZFPM2,0.428571429,0.419444444
7451,RCVRN,-0.371428571,0.497222222
7452,PPP6R1,-0.371428571,0.497222222
7453,TM6SF2,0.428571429,0.419444444
7454,ZNF189,0.428571429,0.419444444
7455,CAPN3,-0.371428571,0.497222222
7456,GADD45B,-0.371428571,0.497222222
7457,SNAPC4,-0.371428571,0.497222222
7458,CYGB,0.428571429,0.419444444
7459,KCNH7,0.428571429,0.419444444
